timestamp,Total Rooms,Out of Service,Available Rooms,Occupied Rooms,Occupied Percent,Room Revenue,Average Daily Rate ADR,Market ADR,Revenue Per Available Room RevPAR,Market RevPar,Average Occupancy Rate AOR,Gross Operating Profit per Available Room GOPPAR,Market Penetration Index MPI,Average Rate Index,Revenue Generation Index RGI,Market Cost per Booking,Sentiment Analysis,Direct Revenue Ratio DRR,Web Conversion,Segmentation,Outlet Net Revenue,Total Revenue,Total Revenue per Available Room TREVPAR,market_rev_diff
2020-11-23,81,2,79,30,0.3704,20412,680.4,748.4399999999999,258.0,325.0,0.38,22.600000000000037,1.2346666666666668,0.9090909090909092,0.7938461538461539,0.17,0.88,0.36000000000000004,0.024999999999999998,"[0.034999999999999996, 0.005, 0.024999999999999998, 0.015, 0.034999999999999996]",2449.44,22861.44,289.38531645569617,67
2020-11-24,81,2,79,43,0.5309,21279,494.86,544.346,269.0,394.0,0.54,25.800000000000082,0.5770652173913043,0.9090909090909091,0.682741116751269,0.06,0.82,0.21000000000000002,0.015,"[0.015, 0.005, 0.005, 0.04499999999999999, 0.015]",5745.329999999998,27024.329999999998,342.08012658227847,125
2020-11-25,81,2,79,16,0.1975,19416,1213.5,1116.42,246.0,367.0,0.2,20.1,0.2947761194029851,1.0869565217391304,0.670299727520436,0.23,0.96,0.33,0.04499999999999999,"[0.034999999999999996, 0.04499999999999999, 0.024999999999999998, 0.015, 0.034999999999999996]",3300.72,22716.72,287.553417721519,121
2020-11-26,81,3,78,29,0.358,16067,554.03,509.70759999999996,206.0,315.0,0.37,20.500000000000007,0.5343283582089552,1.0869565217391304,0.653968253968254,0.29,0.99,0.34,0.024999999999999998,"[0.04499999999999999, 0.005, 0.024999999999999998, 0.024999999999999998, 0.04499999999999999]",4016.7499999999986,20083.75,257.48397435897436,109
2020-11-27,81,1,80,41,0.5062,14980,365.37,394.5996,187.0,308.0,0.51,28.600000000000122,0.7787692307692308,0.9259259259259259,0.6071428571428571,0.14,0.97,0.15000000000000002,0.015,"[0.024999999999999998, 0.005, 0.015, 0.005, 0.015]",1647.8,16627.8,207.8475,121
2020-11-28,81,4,77,51,0.6296,22765,446.37,410.6604,296.0,241.0,0.66,28.100000000000115,0.9397014925373135,1.0869565217391306,1.2282157676348548,0.18,0.8,0.09000000000000001,0.024999999999999998,"[0.04499999999999999, 0.034999999999999996, 0.04499999999999999, 0.015, 0.04499999999999999]",6374.199999999998,29139.199999999997,378.4311688311688,-55
2020-11-29,81,4,77,71,0.8765,15426,217.27,199.88840000000002,200.0,275.0,0.92,24.90000000000007,2.9216666666666664,1.0869565217391304,0.7272727272727273,0.42,0.98,0.15000000000000002,0.005,"[0.024999999999999998, 0.04499999999999999, 0.04499999999999999, 0.04499999999999999, 0.024999999999999998]",2622.4199999999996,18048.42,234.3950649350649,75
2020-11-30,81,4,77,51,0.6296,14895,292.06,259.9334,193.0,292.0,0.66,27.0000000000001,0.9686153846153847,1.1235955056179776,0.660958904109589,0.33,0.83,0.22000000000000003,0.024999999999999998,"[0.005, 0.034999999999999996, 0.024999999999999998, 0.024999999999999998, 0.024999999999999998]",3872.6999999999985,18767.699999999997,243.7363636363636,99
2020-12-01,81,3,78,17,0.2099,15564,915.53,860.5982,200.0,108.0,0.22,23.700000000000053,0.22815217391304346,1.0638297872340425,1.8518518518518519,0.01,0.98,0.24000000000000005,0.034999999999999996,"[0.034999999999999996, 0.024999999999999998, 0.015, 0.024999999999999998, 0.034999999999999996]",3890.9999999999986,19455.0,249.42307692307693,-92
2020-12-02,81,3,78,21,0.2593,17837,849.38,934.318,229.0,296.0,0.27,22.90000000000004,0.8643333333333333,0.9090909090909091,0.7736486486486487,0.37,0.81,0.33,0.034999999999999996,"[0.04499999999999999, 0.015, 0.04499999999999999, 0.005, 0.015]",4102.509999999999,21939.51,281.2757692307692,67
2020-12-03,81,1,80,22,0.2716,17880,812.73,894.003,224.0,324.0,0.28,22.500000000000036,0.37205479452054796,0.9090909090909091,0.691358024691358,0.37,0.79,0.24000000000000005,0.024999999999999998,"[0.024999999999999998, 0.015, 0.005, 0.024999999999999998, 0.04499999999999999]",4112.4,21992.4,274.90500000000003,100
2020-12-04,81,0,81,39,0.4815,14950,383.33,425.49629999999996,185.0,117.0,0.48,25.300000000000075,1.605,0.9009009009009009,1.5811965811965811,0.42,0.88,0.24000000000000005,0.015,"[0.024999999999999998, 0.04499999999999999, 0.015, 0.005, 0.034999999999999996]",3737.4999999999986,18687.5,230.70987654320987,-68
2020-12-05,81,3,78,37,0.4568,14093,380.89,350.4188,181.0,303.0,0.47,22.80000000000004,0.6344444444444445,1.0869565217391304,0.5973597359735974,0.11,0.87,0.21000000000000002,0.04499999999999999,"[0.04499999999999999, 0.015, 0.024999999999999998, 0.005, 0.034999999999999996]",3523.2499999999986,17616.25,225.84935897435898,122
2020-12-06,81,3,78,27,0.3333,20294,751.63,714.0485,260.0,385.0,0.35,23.200000000000045,0.45657534246575343,1.0526315789473684,0.6753246753246753,0.22,0.84,0.18000000000000005,0.015,"[0.04499999999999999, 0.034999999999999996, 0.015, 0.005, 0.015]",3247.0399999999995,23541.04,301.80820512820515,125
2020-12-07,81,1,80,52,0.642,21328,410.15,442.962,267.0,354.0,0.65,27.500000000000107,0.9582089552238806,0.9259259259259259,0.7542372881355932,0.15,0.86,0.12000000000000001,0.034999999999999996,"[0.024999999999999998, 0.034999999999999996, 0.034999999999999996, 0.005, 0.04499999999999999]",5331.999999999998,26660.0,333.25,87
2020-12-08,81,0,81,31,0.3827,20843,672.35,712.691,257.0,366.0,0.38,29.300000000000132,0.5711940298507462,0.9433962264150944,0.7021857923497268,0.17,0.8,0.09000000000000001,0.04499999999999999,"[0.024999999999999998, 0.034999999999999996, 0.005, 0.04499999999999999, 0.024999999999999998]",5002.319999999999,25845.32,319.078024691358,109
2020-12-09,81,5,76,74,0.9136,15193,205.31,182.7259,200.0,275.0,0.97,25.00000000000007,1.4055384615384614,1.1235955056179776,0.7272727272727273,0.28,0.8,0.31000000000000005,0.04499999999999999,"[0.015, 0.015, 0.024999999999999998, 0.034999999999999996, 0.04499999999999999]",4405.969999999998,19598.969999999998,257.88118421052627,75
2020-12-10,81,0,81,34,0.4198,14819,435.85,483.7935,183.0,255.0,0.42,25.500000000000078,0.575068493150685,0.9009009009009009,0.7176470588235294,0.2,0.9,0.34,0.04499999999999999,"[0.005, 0.024999999999999998, 0.04499999999999999, 0.034999999999999996, 0.005]",4297.509999999999,19116.51,236.00629629629628,72
2020-12-11,81,3,78,37,0.4568,14091,380.84,361.798,181.0,113.0,0.47,24.800000000000068,1.5226666666666666,1.0526315789473684,1.6017699115044248,0.1,0.77,0.36000000000000004,0.024999999999999998,"[0.04499999999999999, 0.034999999999999996, 0.034999999999999996, 0.024999999999999998, 0.005]",2818.1999999999994,16909.2,216.7846153846154,-68
2020-12-12,81,0,81,30,0.3704,15649,521.63,573.793,193.0,292.0,0.37,28.000000000000114,0.5698461538461539,0.9090909090909091,0.660958904109589,0.44,0.76,0.35000000000000003,0.005,"[0.04499999999999999, 0.005, 0.034999999999999996, 0.024999999999999998, 0.005]",3442.7799999999993,19091.78,235.70098765432098,99
2020-12-13,81,3,78,32,0.3951,15748,492.12,541.332,202.0,292.0,0.41,28.900000000000126,0.7183636363636363,0.9090909090909091,0.6917808219178082,0.43,0.81,0.26000000000000006,0.005,"[0.024999999999999998, 0.015, 0.005, 0.04499999999999999, 0.034999999999999996]",3622.0399999999995,19370.04,248.33384615384617,90
2020-12-14,81,2,79,27,0.3333,19803,733.44,814.1184000000001,251.0,350.0,0.34,29.90000000000014,0.38310344827586207,0.9009009009009009,0.7171428571428572,0.38,0.97,0.21000000000000002,0.034999999999999996,"[0.04499999999999999, 0.04499999999999999, 0.005, 0.034999999999999996, 0.034999999999999996]",2178.33,21981.33,278.2446835443038,99
2020-12-15,81,2,79,23,0.284,14998,652.09,619.4855,190.0,122.0,0.29,23.60000000000005,0.43692307692307686,1.0526315789473684,1.5573770491803278,0.27,0.89,0.21000000000000002,0.015,"[0.034999999999999996, 0.024999999999999998, 0.015, 0.04499999999999999, 0.005]",3899.4799999999987,18897.48,239.2086075949367,-68
2020-12-16,81,0,81,47,0.5802,20442,434.94,482.78340000000003,252.0,352.0,0.58,26.100000000000087,1.2893333333333334,0.9009009009009008,0.7159090909090909,0.26,0.9,0.1,0.015,"[0.015, 0.034999999999999996, 0.024999999999999998, 0.034999999999999996, 0.015]",4088.399999999999,24530.399999999998,302.84444444444443,100
2020-12-17,81,0,81,33,0.4074,16013,485.24,456.1256,198.0,320.0,0.41,24.10000000000006,0.4682758620689655,1.0638297872340425,0.61875,0.15,0.95,0.16000000000000003,0.034999999999999996,"[0.024999999999999998, 0.034999999999999996, 0.04499999999999999, 0.005, 0.04499999999999999]",1761.43,17774.43,219.43740740740742,122
2020-12-18,81,0,81,40,0.4938,22405,560.12,604.9296,277.0,367.0,0.49,24.500000000000064,0.6584,0.9259259259259258,0.7547683923705722,0.16,0.99,0.38000000000000006,0.005,"[0.015, 0.024999999999999998, 0.024999999999999998, 0.005, 0.015]",4256.949999999999,26661.949999999997,329.15987654320986,90
2020-12-19,81,0,81,66,0.8148,17504,265.21,243.99319999999997,216.0,283.0,0.81,26.900000000000098,1.1161643835616437,1.0869565217391304,0.7632508833922261,0.34,0.87,0.2,0.024999999999999998,"[0.005, 0.015, 0.024999999999999998, 0.005, 0.034999999999999996]",3500.7999999999993,21004.8,259.3185185185185,67
2020-12-20,81,2,79,27,0.3333,15634,579.04,550.088,198.0,307.0,0.34,28.900000000000126,0.6059999999999999,1.0526315789473684,0.6449511400651465,0.14,0.89,0.33,0.005,"[0.015, 0.04499999999999999, 0.034999999999999996, 0.04499999999999999, 0.015]",3908.4999999999986,19542.5,247.373417721519,109
2020-12-21,81,5,76,66,0.8148,17357,262.98,278.7588,228.0,173.0,0.87,21.600000000000023,1.2161194029850746,0.9433962264150944,1.3179190751445087,0.28,0.81,0.05,0.034999999999999996,"[0.015, 0.034999999999999996, 0.034999999999999996, 0.024999999999999998, 0.024999999999999998]",4512.819999999998,21869.82,287.7607894736842,-55
2020-12-22,81,1,80,28,0.3457,15120,540.0,572.4,189.0,314.0,0.35,20.60000000000001,0.47356164383561644,0.9433962264150944,0.6019108280254777,0.06,0.99,0.33,0.034999999999999996,"[0.04499999999999999, 0.04499999999999999, 0.005, 0.015, 0.024999999999999998]",2570.3999999999996,17690.4,221.13000000000002,125
2020-12-23,81,1,80,28,0.3457,22786,813.79,764.9626,285.0,255.0,0.35,20.80000000000001,0.5083823529411764,1.0638297872340425,1.1176470588235294,0.11,0.94,0.30000000000000004,0.04499999999999999,"[0.005, 0.034999999999999996, 0.005, 0.024999999999999998, 0.015]",4101.48,26887.48,336.0935,-30
2020-12-24,81,4,77,44,0.5432,17836,405.36,385.092,232.0,299.0,0.57,29.300000000000132,0.5904347826086956,1.0526315789473686,0.7759197324414716,0.28,0.78,0.24000000000000005,0.015,"[0.015, 0.034999999999999996, 0.04499999999999999, 0.04499999999999999, 0.04499999999999999]",2140.3199999999997,19976.32,259.4327272727273,67
2020-12-25,81,5,76,66,0.8148,14132,214.12,201.27280000000002,186.0,251.0,0.87,21.900000000000027,0.936551724137931,1.0638297872340425,0.7410358565737052,0.26,0.97,0.36000000000000004,0.005,"[0.005, 0.005, 0.015, 0.015, 0.034999999999999996]",3109.039999999999,17241.04,226.8557894736842,65
2020-12-26,81,3,78,71,0.8765,19121,269.31,296.241,245.0,320.0,0.91,26.200000000000088,1.2006849315068493,0.9090909090909092,0.765625,0.26,0.76,0.08000000000000002,0.04499999999999999,"[0.015, 0.04499999999999999, 0.015, 0.015, 0.024999999999999998]",2676.9399999999996,21797.94,279.4607692307692,75
2020-12-27,81,4,77,54,0.6667,14098,261.07,232.35229999999999,183.0,153.0,0.7,20.60000000000001,0.9132876712328767,1.1235955056179776,1.196078431372549,0.35,0.88,0.17000000000000004,0.005,"[0.024999999999999998, 0.024999999999999998, 0.034999999999999996, 0.034999999999999996, 0.034999999999999996]",1691.76,15789.76,205.06181818181818,-30
2020-12-28,81,5,76,32,0.3951,21817,681.78,749.958,287.0,397.0,0.42,24.30000000000006,0.5487500000000001,0.9090909090909091,0.7229219143576826,0.14,0.77,0.19,0.015,"[0.015, 0.024999999999999998, 0.024999999999999998, 0.034999999999999996, 0.024999999999999998]",4363.399999999999,26180.399999999998,344.478947368421,110
2020-12-29,81,2,79,78,0.963,19484,249.79,274.769,247.0,369.0,0.99,21.200000000000017,1.4161764705882351,0.9090909090909091,0.6693766937669376,0.08,0.83,0.29000000000000004,0.005,"[0.015, 0.034999999999999996, 0.04499999999999999, 0.005, 0.024999999999999998]",3896.7999999999993,23380.8,295.95949367088605,122
2020-12-30,81,4,77,15,0.1852,19699,1313.27,1457.7296999999999,256.0,188.0,0.19,25.500000000000078,0.2723529411764706,0.900900900900901,1.3617021276595744,0.04,0.97,0.14,0.015,"[0.04499999999999999, 0.034999999999999996, 0.034999999999999996, 0.024999999999999998, 0.024999999999999998]",3348.8299999999995,23047.829999999998,299.3224675324675,-68
